bloque,implementacion,metodo,escenario,semilla,n_inicial,n_final_objetivo,k,repeticion,capacidad,crecimiento,restauracion_fuera_reloj,total_ns,ns_por_operacion,checksum
listas,ListaDobleSinCola,find,final,20261021,100,100,200,10,-1,NA,true,26400,132.000,89176872400
listas,ListaDobleSinCola,find,ausente,20261021,100,100,200,1,-1,NA,true,98000,490.000,200
listas,ListaDobleSinCola,find,ausente,20261021,100,100,200,2,-1,NA,true,96000,480.000,200
listas,ListaDobleSinCola,find,ausente,20261021,100,100,200,3,-1,NA,true,96400,482.000,200
listas,ListaDobleSinCola,find,ausente,20261021,100,100,200,4,-1,NA,true,96500,482.500,200
listas,ListaDobleSinCola,find,ausente,20261021,100,100,200,5,-1,NA,true,92600,463.000,200
listas,ListaDobleSinCola,find,ausente,20261021,100,100,200,6,-1,NA,true,100100,500.500,200
listas,ListaDobleSinCola,find,ausente,20261021,100,100,200,7,-1,NA,true,96600,483.000,200
listas,ListaDobleSinCola,find,ausente,20261021,100,100,200,8,-1,NA,true,95900,479.500,200
listas,ListaDobleSinCola,find,ausente,20261021,100,100,200,9,-1,NA,true,111000,555.000,200
listas,ListaDobleSinCola,find,ausente,20261021,100,100,200,10,-1,NA,true,77800,389.000,200
listas,ListaDobleSinCola,erase,inicio_nodo_prelocalizado,20261021,100,99,200,1,-1,NA,true,6300,31.500,2200
listas,ListaDobleSinCola,erase,inicio_nodo_prelocalizado,20261021,100,99,200,2,-1,NA,true,5400,27.000,2200
listas,ListaDobleSinCola,erase,inicio_nodo_prelocalizado,20261021,100,99,200,3,-1,NA,true,5500,27.500,2200
listas,ListaDobleSinCola,erase,inicio_nodo_prelocalizado,20261021,100,99,200,4,-1,NA,true,5400,27.000,2200
listas,ListaDobleSinCola,erase,inicio_nodo_prelocalizado,20261021,100,99,200,5,-1,NA,true,5200,26.000,2200
listas,ListaDobleSinCola,erase,inicio_nodo_prelocalizado,20261021,100,99,200,6,-1,NA,true,5100,25.500,2200
listas,ListaDobleSinCola,erase,inicio_nodo_prelocalizado,20261021,100,99,200,7,-1,NA,true,5100,25.500,2200
listas,ListaDobleSinCola,erase,inicio_nodo_prelocalizado,20261021,100,99,200,8,-1,NA,true,19000,95.000,2200
listas,ListaDobleSinCola,erase,inicio_nodo_prelocalizado,20261021,100,99,200,9,-1,NA,true,5100,25.500,2200
listas,ListaDobleSinCola,erase,inicio_nodo_prelocalizado,20261021,100,99,200,10,-1,NA,true,5200,26.000,2200
listas,ListaDobleSinCola,erase,medio_nodo_prelocalizado,20261021,100,99,200,1,-1,NA,true,5800,29.000,6000
listas,ListaDobleSinCola,erase,medio_nodo_prelocalizado,20261021,100,99,200,2,-1,NA,true,4800,24.000,6000
listas,ListaDobleSinCola,erase,medio_nodo_prelocalizado,20261021,100,99,200,3,-1,NA,true,4800,24.000,6000
listas,ListaDobleSinCola,erase,medio_nodo_prelocalizado,20261021,100,99,200,4,-1,NA,true,5000,25.000,6000
listas,ListaDobleSinCola,erase,medio_nodo_prelocalizado,20261021,100,99,200,5,-1,NA,true,5300,26.500,6000
listas,ListaDobleSinCola,erase,medio_nodo_prelocalizado,20261021,100,99,200,6,-1,NA,true,5100,25.500,6000
listas,ListaDobleSinCola,erase,medio_nodo_prelocalizado,20261021,100,99,200,7,-1,NA,true,12400,62.000,6000
listas,ListaDobleSinCola,erase,medio_nodo_prelocalizado,20261021,100,99,200,8,-1,NA,true,4800,24.000,6000
listas,ListaDobleSinCola,erase,medio_nodo_prelocalizado,20261021,100,99,200,9,-1,NA,true,5000,25.000,6000
listas,ListaDobleSinCola,erase,medio_nodo_prelocalizado,20261021,100,99,200,10,-1,NA,true,4700,23.500,6000
listas,ListaDobleSinCola,erase,final_nodo_prelocalizado,20261021,100,99,200,1,-1,NA,true,4900,24.500,17600
listas,ListaDobleSinCola,erase,final_nodo_prelocalizado,20261021,100,99,200,2,-1,NA,true,4700,23.500,17600
listas,ListaDobleSinCola,erase,final_nodo_prelocalizado,20261021,100,99,200,3,-1,NA,true,4300,21.500,17600
listas,ListaDobleSinCola,erase,final_nodo_prelocalizado,20261021,100,99,200,4,-1,NA,true,4900,24.500,17600
listas,ListaDobleSinCola,erase,final_nodo_prelocalizado,20261021,100,99,200,5,-1,NA,true,4800,24.000,17600
listas,ListaDobleSinCola,erase,final_nodo_prelocalizado,20261021,100,99,200,6,-1,NA,true,4600,23.000,17600
listas,ListaDobleSinCola,erase,final_nodo_prelocalizado,20261021,100,99,200,7,-1,NA,true,9600,48.000,17600
listas,ListaDobleSinCola,erase,final_nodo_prelocalizado,20261021,100,99,200,8,-1,NA,true,4500,22.500,17600
listas,ListaDobleSinCola,erase,final_nodo_prelocalizado,20261021,100,99,200,9,-1,NA,true,4500,22.500,17600
listas,ListaDobleSinCola,erase,final_nodo_prelocalizado,20261021,100,99,200,10,-1,NA,true,5100,25.500,17600
listas,ListaDobleSinCola,addBefore,inicio_nodo_prelocalizado,20261021,100,101,200,1,-1,NA,true,5200,26.000,20200
listas,ListaDobleSinCola,addBefore,inicio_nodo_prelocalizado,20261021,100,101,200,2,-1,NA,true,4800,24.000,20200
listas,ListaDobleSinCola,addBefore,inicio_nodo_prelocalizado,20261021,100,101,200,3,-1,NA,true,5400,27.000,20200
listas,ListaDobleSinCola,addBefore,inicio_nodo_prelocalizado,20261021,100,101,200,4,-1,NA,true,5200,26.000,20200
listas,ListaDobleSinCola,addBefore,inicio_nodo_prelocalizado,20261021,100,101,200,5,-1,NA,true,5300,26.500,20200
listas,ListaDobleSinCola,addBefore,inicio_nodo_prelocalizado,20261021,100,101,200,6,-1,NA,true,5200,26.000,20200
listas,ListaDobleSinCola,addBefore,inicio_nodo_prelocalizado,20261021,100,101,200,7,-1,NA,true,5000,25.000,20200
listas,ListaDobleSinCola,addBefore,inicio_nodo_prelocalizado,20261021,100,101,200,8,-1,NA,true,5200,26.000,20200
listas,ListaDobleSinCola,addBefore,inicio_nodo_prelocalizado,20261021,100,101,200,9,-1,NA,true,7400,37.000,20200
listas,ListaDobleSinCola,addBefore,inicio_nodo_prelocalizado,20261021,100,101,200,10,-1,NA,true,5000,25.000,20200
listas,ListaDobleSinCola,addBefore,medio_nodo_prelocalizado,20261021,100,101,200,1,-1,NA,true,5300,26.500,20200
listas,ListaDobleSinCola,addBefore,medio_nodo_prelocalizado,20261021,100,101,200,2,-1,NA,true,6100,30.500,20200
listas,ListaDobleSinCola,addBefore,medio_nodo_prelocalizado,20261021,100,101,200,3,-1,NA,true,5600,28.000,20200
listas,ListaDobleSinCola,addBefore,medio_nodo_prelocalizado,20261021,100,101,200,4,-1,NA,true,5100,25.500,20200
listas,ListaDobleSinCola,addBefore,medio_nodo_prelocalizado,20261021,100,101,200,5,-1,NA,true,16400,82.000,20200
listas,ListaDobleSinCola,addBefore,medio_nodo_prelocalizado,20261021,100,101,200,6,-1,NA,true,7400,37.000,20200
listas,ListaDobleSinCola,addBefore,medio_nodo_prelocalizado,20261021,100,101,200,7,-1,NA,true,4800,24.000,20200
listas,ListaDobleSinCola,addBefore,medio_nodo_prelocalizado,20261021,100,101,200,8,-1,NA,true,8600,43.000,20200
listas,ListaDobleSinCola,addBefore,medio_nodo_prelocalizado,20261021,100,101,200,9,-1,NA,true,5400,27.000,20200
listas,ListaDobleSinCola,addBefore,medio_nodo_prelocalizado,20261021,100,101,200,10,-1,NA,true,4800,24.000,20200
listas,ListaDobleSinCola,addBefore,final_nodo_prelocalizado,20261021,100,101,200,1,-1,NA,true,7300,36.500,20200
listas,ListaDobleSinCola,addBefore,final_nodo_prelocalizado,20261021,100,101,200,2,-1,NA,true,5200,26.000,20200
listas,ListaDobleSinCola,addBefore,final_nodo_prelocalizado,20261021,100,101,200,3,-1,NA,true,5100,25.500,20200
listas,ListaDobleSinCola,addBefore,final_nodo_prelocalizado,20261021,100,101,200,4,-1,NA,true,7900,39.500,20200
listas,ListaDobleSinCola,addBefore,final_nodo_prelocalizado,20261021,100,101,200,5,-1,NA,true,4900,24.500,20200
listas,ListaDobleSinCola,addBefore,final_nodo_prelocalizado,20261021,100,101,200,6,-1,NA,true,4400,22.000,20200
listas,ListaDobleSinCola,addBefore,final_nodo_prelocalizado,20261021,100,101,200,7,-1,NA,true,7500,37.500,20200
listas,ListaDobleSinCola,addBefore,final_nodo_prelocalizado,20261021,100,101,200,8,-1,NA,true,5200,26.000,20200
listas,ListaDobleSinCola,addBefore,final_nodo_prelocalizado,20261021,100,101,200,9,-1,NA,true,5400,27.000,20200
listas,ListaDobleSinCola,addBefore,final_nodo_prelocalizado,20261021,100,101,200,10,-1,NA,true,5200,26.000,20200
listas,ListaDobleSinCola,addAfter,inicio_nodo_prelocalizado,20261021,100,101,200,1,-1,NA,true,5300,26.500,20200
listas,ListaDobleSinCola,addAfter,inicio_nodo_prelocalizado,20261021,100,101,200,2,-1,NA,true,5200,26.000,20200
listas,ListaDobleSinCola,addAfter,inicio_nodo_prelocalizado,20261021,100,101,200,3,-1,NA,true,5100,25.500,20200
listas,ListaDobleSinCola,addAfter,inicio_nodo_prelocalizado,20261021,100,101,200,4,-1,NA,true,5000,25.000,20200
listas,ListaDobleSinCola,addAfter,inicio_nodo_prelocalizado,20261021,100,101,200,5,-1,NA,true,5100,25.500,20200
listas,ListaDobleSinCola,addAfter,inicio_nodo_prelocalizado,20261021,100,101,200,6,-1,NA,true,5200,26.000,20200
listas,ListaDobleSinCola,addAfter,inicio_nodo_prelocalizado,20261021,100,101,200,7,-1,NA,true,4800,24.000,20200
listas,ListaDobleSinCola,addAfter,inicio_nodo_prelocalizado,20261021,100,101,200,8,-1,NA,true,5000,25.000,20200
listas,ListaDobleSinCola,addAfter,inicio_nodo_prelocalizado,20261021,100,101,200,9,-1,NA,true,5200,26.000,20200
listas,ListaDobleSinCola,addAfter,inicio_nodo_prelocalizado,20261021,100,101,200,10,-1,NA,true,5200,26.000,20200
listas,ListaDobleSinCola,addAfter,medio_nodo_prelocalizado,20261021,100,101,200,1,-1,NA,true,5100,25.500,20200
listas,ListaDobleSinCola,addAfter,medio_nodo_prelocalizado,20261021,100,101,200,2,-1,NA,true,6100,30.500,20200
listas,ListaDobleSinCola,addAfter,medio_nodo_prelocalizado,20261021,100,101,200,3,-1,NA,true,5400,27.000,20200
listas,ListaDobleSinCola,addAfter,medio_nodo_prelocalizado,20261021,100,101,200,4,-1,NA,true,5800,29.000,20200
listas,ListaDobleSinCola,addAfter,medio_nodo_prelocalizado,20261021,100,101,200,5,-1,NA,true,5400,27.000,20200
listas,ListaDobleSinCola,addAfter,medio_nodo_prelocalizado,20261021,100,101,200,6,-1,NA,true,4900,24.500,20200
listas,ListaDobleSinCola,addAfter,medio_nodo_prelocalizado,20261021,100,101,200,7,-1,NA,true,4600,23.000,20200
listas,ListaDobleSinCola,addAfter,medio_nodo_prelocalizado,20261021,100,101,200,8,-1,NA,true,5100,25.500,20200
listas,ListaDobleSinCola,addAfter,medio_nodo_prelocalizado,20261021,100,101,200,9,-1,NA,true,6100,30.500,20200
listas,ListaDobleSinCola,addAfter,medio_nodo_prelocalizado,20261021,100,101,200,10,-1,NA,true,5900,29.500,20200
listas,ListaDobleSinCola,addAfter,final_nodo_prelocalizado,20261021,100,101,200,1,-1,NA,true,4700,23.500,20200
listas,ListaDobleSinCola,addAfter,final_nodo_prelocalizado,20261021,100,101,200,2,-1,NA,true,5200,26.000,20200
listas,ListaDobleSinCola,addAfter,final_nodo_prelocalizado,20261021,100,101,200,3,-1,NA,true,5500,27.500,20200
listas,ListaDobleSinCola,addAfter,final_nodo_prelocalizado,20261021,100,101,200,4,-1,NA,true,5300,26.500,20200
listas,ListaDobleSinCola,addAfter,final_nodo_prelocalizado,20261021,100,101,200,5,-1,NA,true,5200,26.000,20200
listas,ListaDobleSinCola,addAfter,final_nodo_prelocalizado,20261021,100,101,200,6,-1,NA,true,7700,38.500,20200
listas,ListaDobleSinCola,addAfter,final_nodo_prelocalizado,20261021,100,101,200,7,-1,NA,true,4600,23.000,20200
listas,ListaDobleSinCola,addAfter,final_nodo_prelocalizado,20261021,100,101,200,8,-1,NA,true,5200,26.000,20200
listas,ListaDobleSinCola,addAfter,final_nodo_prelocalizado,20261021,100,101,200,9,-1,NA,true,4800,24.000,20200
listas,ListaDobleSinCola,addAfter,final_nodo_prelocalizado,20261021,100,101,200,10,-1,NA,true,5000,25.000,20200
listas,ListaDobleConCola,pushFront,general,20261021,100,101,2000,1,-1,NA,true,49700,24.850,-4294967296000
listas,ListaDobleConCola,pushFront,general,20261021,100,101,2000,2,-1,NA,true,52100,26.050,-4294967296000
listas,ListaDobleConCola,pushFront,general,20261021,100,101,2000,3,-1,NA,true,47800,23.900,-4294967296000
listas,ListaDobleConCola,pushFront,general,20261021,100,101,2000,4,-1,NA,true,59300,29.650,-4294967296000
listas,ListaDobleConCola,pushFront,general,20261021,100,101,2000,5,-1,NA,true,56800,28.400,-4294967296000
listas,ListaDobleConCola,pushFront,general,20261021,100,101,2000,6,-1,NA,true,63400,31.700,-4294967296000
listas,ListaDobleConCola,pushFront,general,20261021,100,101,2000,7,-1,NA,true,70200,35.100,-4294967296000
listas,ListaDobleConCola,pushFront,general,20261021,100,101,2000,8,-1,NA,true,54900,27.450,-4294967296000
listas,ListaDobleConCola,pushFront,general,20261021,100,101,2000,9,-1,NA,true,49300,24.650,-4294967296000
listas,ListaDobleConCola,pushFront,general,20261021,100,101,2000,10,-1,NA,true,64400,32.200,-4294967296000
listas,ListaDobleConCola,popFront,general,20261021,100,99,2000,1,-1,NA,true,56800,28.400,22000
listas,ListaDobleConCola,popFront,general,20261021,100,99,2000,2,-1,NA,true,45400,22.700,22000
listas,ListaDobleConCola,popFront,general,20261021,100,99,2000,3,-1,NA,true,39200,19.600,22000
listas,ListaDobleConCola,popFront,general,20261021,100,99,2000,4,-1,NA,true,51500,25.750,22000
listas,ListaDobleConCola,popFront,general,20261021,100,99,2000,5,-1,NA,true,45700,22.850,22000
listas,ListaDobleConCola,popFront,general,20261021,100,99,2000,6,-1,NA,true,48900,24.450,22000
listas,ListaDobleConCola,popFront,general,20261021,100,99,2000,7,-1,NA,true,64700,32.350,22000
listas,ListaDobleConCola,popFront,general,20261021,100,99,2000,8,-1,NA,true,57200,28.600,22000
listas,ListaDobleConCola,popFront,general,20261021,100,99,2000,9,-1,NA,true,52100,26.050,22000
listas,ListaDobleConCola,popFront,general,20261021,100,99,2000,10,-1,NA,true,57000,28.500,22000
listas,ListaDobleConCola,topFront,general,20261021,100,100,2000,1,-1,NA,true,4300,2.150,22000
listas,ListaDobleConCola,topFront,general,20261021,100,100,2000,2,-1,NA,true,4300,2.150,22000
listas,ListaDobleConCola,topFront,general,20261021,100,100,2000,3,-1,NA,true,4300,2.150,22000
listas,ListaDobleConCola,topFront,general,20261021,100,100,2000,4,-1,NA,true,4200,2.100,22000
listas,ListaDobleConCola,topFront,general,20261021,100,100,2000,5,-1,NA,true,4300,2.150,22000
listas,ListaDobleConCola,topFront,general,20261021,100,100,2000,6,-1,NA,true,4300,2.150,22000
listas,ListaDobleConCola,topFront,general,20261021,100,100,2000,7,-1,NA,true,4300,2.150,22000
listas,ListaDobleConCola,topFront,general,20261021,100,100,2000,8,-1,NA,true,4200,2.100,22000
listas,ListaDobleConCola,topFront,general,20261021,100,100,2000,9,-1,NA,true,4200,2.100,22000
listas,ListaDobleConCola,topFront,general,20261021,100,100,2000,10,-1,NA,true,4300,2.150,22000
listas,ListaDobleConCola,size,no_vacia,20261021,100,100,2000,1,-1,NA,true,3800,1.900,200000
listas,ListaDobleConCola,size,no_vacia,20261021,100,100,2000,2,-1,NA,true,3700,1.850,200000
listas,ListaDobleConCola,size,no_vacia,20261021,100,100,2000,3,-1,NA,true,3800,1.900,200000
listas,ListaDobleConCola,size,no_vacia,20261021,100,100,2000,4,-1,NA,true,3700,1.850,200000
listas,ListaDobleConCola,size,no_vacia,20261021,100,100,2000,5,-1,NA,true,3800,1.900,200000
listas,ListaDobleConCola,size,no_vacia,20261021,100,100,2000,6,-1,NA,true,3800,1.900,200000
listas,ListaDobleConCola,size,no_vacia,20261021,100,100,2000,7,-1,NA,true,3800,1.900,200000
listas,ListaDobleConCola,size,no_vacia,20261021,100,100,2000,8,-1,NA,true,3800,1.900,200000
listas,ListaDobleConCola,size,no_vacia,20261021,100,100,2000,9,-1,NA,true,3700,1.850,200000
listas,ListaDobleConCola,size,no_vacia,20261021,100,100,2000,10,-1,NA,true,3800,1.900,200000
listas,ListaDobleConCola,isEmpty,no_vacia,20261021,100,100,2000,1,-1,NA,true,3100,1.550,0
listas,ListaDobleConCola,isEmpty,no_vacia,20261021,100,100,2000,2,-1,NA,true,3200,1.600,0
listas,ListaDobleConCola,isEmpty,no_vacia,20261021,100,100,2000,3,-1,NA,true,4800,2.400,0
listas,ListaDobleConCola,isEmpty,no_vacia,20261021,100,100,2000,4,-1,NA,true,3200,1.600,0
listas,ListaDobleConCola,isEmpty,no_vacia,20261021,100,100,2000,5,-1,NA,true,3200,1.600,0
listas,ListaDobleConCola,isEmpty,no_vacia,20261021,100,100,2000,6,-1,NA,true,3200,1.600,0
listas,ListaDobleConCola,isEmpty,no_vacia,20261021,100,100,2000,7,-1,NA,true,3200,1.600,0
listas,ListaDobleConCola,isEmpty,no_vacia,20261021,100,100,2000,8,-1,NA,true,3200,1.600,0
listas,ListaDobleConCola,isEmpty,no_vacia,20261021,100,100,2000,9,-1,NA,true,4300,2.150,0
listas,ListaDobleConCola,isEmpty,no_vacia,20261021,100,100,2000,10,-1,NA,true,3200,1.600,0
listas,ListaDobleConCola,pushBack,general,20261021,100,101,200,1,-1,NA,true,2500,12.500,-429496729600
listas,ListaDobleConCola,pushBack,general,20261021,100,101,200,2,-1,NA,true,7300,36.500,-429496729600
listas,ListaDobleConCola,pushBack,general,20261021,100,101,200,3,-1,NA,true,6900,34.500,-429496729600
listas,ListaDobleConCola,pushBack,general,20261021,100,101,200,4,-1,NA,true,14700,73.500,-429496729600
listas,ListaDobleConCola,pushBack,general,20261021,100,101,200,5,-1,NA,true,300,1.500,-429496729600
listas,ListaDobleConCola,pushBack,general,20261021,100,101,200,6,-1,NA,true,10700,53.500,-429496729600
listas,ListaDobleConCola,pushBack,general,20261021,100,101,200,7,-1,NA,true,17500,87.500,-429496729600
listas,ListaDobleConCola,pushBack,general,20261021,100,101,200,8,-1,NA,true,9000,45.000,-429496729600
listas,ListaDobleConCola,pushBack,general,20261021,100,101,200,9,-1,NA,true,10300,51.500,-429496729600
listas,ListaDobleConCola,pushBack,general,20261021,100,101,200,10,-1,NA,true,11300,56.500,-429496729600
listas,ListaDobleConCola,popBack,general,20261021,100,99,200,1,-1,NA,true,9300,46.500,17600
listas,ListaDobleConCola,popBack,general,20261021,100,99,200,2,-1,NA,true,8600,43.000,17600
listas,ListaDobleConCola,popBack,general,20261021,100,99,200,3,-1,NA,true,7800,39.000,17600
listas,ListaDobleConCola,popBack,general,20261021,100,99,200,4,-1,NA,true,12500,62.500,17600
listas,ListaDobleConCola,popBack,general,20261021,100,99,200,5,-1,NA,true,8900,44.500,17600
listas,ListaDobleConCola,popBack,general,20261021,100,99,200,6,-1,NA,true,9600,48.000,17600
listas,ListaDobleConCola,popBack,general,20261021,100,99,200,7,-1,NA,true,7800,39.000,17600
listas,ListaDobleConCola,popBack,general,20261021,100,99,200,8,-1,NA,true,10300,51.500,17600
listas,ListaDobleConCola,popBack,general,20261021,100,99,200,9,-1,NA,true,9200,46.000,17600
listas,ListaDobleConCola,popBack,general,20261021,100,99,200,10,-1,NA,true,11000,55.000,17600
listas,ListaDobleConCola,topBack,general,20261021,100,100,200,1,-1,NA,true,4700,23.500,17600
listas,ListaDobleConCola,topBack,general,20261021,100,100,200,2,-1,NA,true,4700,23.500,17600
listas,ListaDobleConCola,topBack,general,20261021,100,100,200,3,-1,NA,true,5100,25.500,17600
listas,ListaDobleConCola,topBack,general,20261021,100,100,200,4,-1,NA,true,4600,23.000,17600
listas,ListaDobleConCola,topBack,general,20261021,100,100,200,5,-1,NA,true,4700,23.500,17600
listas,ListaDobleConCola,topBack,general,20261021,100,100,200,6,-1,NA,true,4600,23.000,17600
listas,ListaDobleConCola,topBack,general,20261021,100,100,200,7,-1,NA,true,4800,24.000,17600
listas,ListaDobleConCola,topBack,general,20261021,100,100,200,8,-1,NA,true,20000,100.000,17600
listas,ListaDobleConCola,topBack,general,20261021,100,100,200,9,-1,NA,true,5900,29.500,17600
listas,ListaDobleConCola,topBack,general,20261021,100,100,200,10,-1,NA,true,5100,25.500,17600
listas,ListaDobleConCola,find,inicio,20261021,100,100,200,1,-1,NA,true,4800,24.000,262790677000
listas,ListaDobleConCola,find,inicio,20261021,100,100,200,2,-1,NA,true,4700,23.500,79914670000
listas,ListaDobleConCola,find,inicio,20261021,100,100,200,3,-1,NA,true,4400,22.000,92669188400
listas,ListaDobleConCola,find,inicio,20261021,100,100,200,4,-1,NA,true,4600,23.000,39120172000
listas,ListaDobleConCola,find,inicio,20261021,100,100,200,5,-1,NA,true,4900,24.500,266945990000
listas,ListaDobleConCola,find,inicio,20261021,100,100,200,6,-1,NA,true,4500,22.500,269427428800
listas,ListaDobleConCola,find,inicio,20261021,100,100,200,7,-1,NA,true,4700,23.500,199521679600
listas,ListaDobleConCola,find,inicio,20261021,100,100,200,8,-1,NA,true,4700,23.500,394667378600
listas,ListaDobleConCola,find,inicio,20261021,100,100,200,9,-1,NA,true,4700,23.500,242579967200
listas,ListaDobleConCola,find,inicio,20261021,100,100,200,10,-1,NA,true,4800,24.000,234858029400
listas,ListaDobleConCola,find,medio,20261021,100,100,200,1,-1,NA,true,13900,69.500,281468695600
listas,ListaDobleConCola,find,medio,20261021,100,100,200,2,-1,NA,true,13600,68.000,388089436000
listas,ListaDobleConCola,find,medio,20261021,100,100,200,3,-1,NA,true,14100,70.500,49113067000
listas,ListaDobleConCola,find,medio,20261021,100,100,200,4,-1,NA,true,13800,69.000,424348903400
listas,ListaDobleConCola,find,medio,20261021,100,100,200,5,-1,NA,true,13900,69.500,213275332400
listas,ListaDobleConCola,find,medio,20261021,100,100,200,6,-1,NA,true,14700,73.500,36652816800
listas,ListaDobleConCola,find,medio,20261021,100,100,200,7,-1,NA,true,14100,70.500,95280441800
listas,ListaDobleConCola,find,medio,20261021,100,100,200,8,-1,NA,true,13900,69.500,298036134400
listas,ListaDobleConCola,find,medio,20261021,100,100,200,9,-1,NA,true,13700,68.500,92066489800
listas,ListaDobleConCola,find,medio,20261021,100,100,200,10,-1,NA,true,14100,70.500,383978462400
listas,ListaDobleConCola,find,final,20261021,100,100,200,1,-1,NA,true,25400,127.000,22143678400
listas,ListaDobleConCola,find,final,20261021,100,100,200,2,-1,NA,true,26700,133.500,85183714000
listas,ListaDobleConCola,find,final,20261021,100,100,200,3,-1,NA,true,26600,133.000,428638437600
listas,ListaDobleConCola,find,final,20261021,100,100,200,4,-1,NA,true,26500,132.500,220087808200
listas,ListaDobleConCola,find,final,20261021,100,100,200,5,-1,NA,true,26000,130.000,40869844400
listas,ListaDobleConCola,find,final,20261021,100,100,200,6,-1,NA,true,28000,140.000,46337157000
listas,ListaDobleConCola,find,final,20261021,100,100,200,7,-1,NA,true,25600,128.000,22987070400
listas,ListaDobleConCola,find,final,20261021,100,100,200,8,-1,NA,true,24400,122.000,422024381600
listas,ListaDobleConCola,find,final,20261021,100,100,200,9,-1,NA,true,24600,123.000,6474957800
listas,ListaDobleConCola,find,final,20261021,100,100,200,10,-1,NA,true,24400,122.000,394707627000
listas,ListaDobleConCola,find,ausente,20261021,100,100,200,1,-1,NA,true,24800,124.000,200
listas,ListaDobleConCola,find,ausente,20261021,100,100,200,2,-1,NA,true,24300,121.500,200
listas,ListaDobleConCola,find,ausente,20261021,100,100,200,3,-1,NA,true,25100,125.500,200
listas,ListaDobleConCola,find,ausente,20261021,100,100,200,4,-1,NA,true,24200,121.000,200
listas,ListaDobleConCola,find,ausente,20261021,100,100,200,5,-1,NA,true,26200,131.000,200
listas,ListaDobleConCola,find,ausente,20261021,100,100,200,6,-1,NA,true,25000,125.000,200
listas,ListaDobleConCola,find,ausente,20261021,100,100,200,7,-1,NA,true,24600,123.000,200
listas,ListaDobleConCola,find,ausente,20261021,100,100,200,8,-1,NA,true,24700,123.500,200
listas,ListaDobleConCola,find,ausente,20261021,100,100,200,9,-1,NA,true,26100,130.500,200
listas,ListaDobleConCola,find,ausente,20261021,100,100,200,10,-1,NA,true,24200,121.000,200
listas,ListaDobleConCola,erase,inicio_nodo_prelocalizado,20261021,100,99,200,1,-1,NA,true,5100,25.500,2200
listas,ListaDobleConCola,erase,inicio_nodo_prelocalizado,20261021,100,99,200,2,-1,NA,true,4600,23.000,2200
listas,ListaDobleConCola,erase,inicio_nodo_prelocalizado,20261021,100,99,200,3,-1,NA,true,4700,23.500,2200
listas,ListaDobleConCola,erase,inicio_nodo_prelocalizado,20261021,100,99,200,4,-1,NA,true,5000,25.000,2200
listas,ListaDobleConCola,erase,inicio_nodo_prelocalizado,20261021,100,99,200,5,-1,NA,true,5000,25.000,2200
listas,ListaDobleConCola,erase,inicio_nodo_prelocalizado,20261021,100,99,200,6,-1,NA,true,5300,26.500,2200
listas,ListaDobleConCola,erase,inicio_nodo_prelocalizado,20261021,100,99,200,7,-1,NA,true,5200,26.000,2200
listas,ListaDobleConCola,erase,inicio_nodo_prelocalizado,20261021,100,99,200,8,-1,NA,true,5200,26.000,2200
listas,ListaDobleConCola,erase,inicio_nodo_prelocalizado,20261021,100,99,200,9,-1,NA,true,5100,25.500,2200
listas,ListaDobleConCola,erase,inicio_nodo_prelocalizado,20261021,100,99,200,10,-1,NA,true,4500,22.500,2200
listas,ListaDobleConCola,erase,medio_nodo_prelocalizado,20261021,100,99,200,1,-1,NA,true,5300,26.500,6000
listas,ListaDobleConCola,erase,medio_nodo_prelocalizado,20261021,100,99,200,2,-1,NA,true,6200,31.000,6000
listas,ListaDobleConCola,erase,medio_nodo_prelocalizado,20261021,100,99,200,3,-1,NA,true,4500,22.500,6000
listas,ListaDobleConCola,erase,medio_nodo_prelocalizado,20261021,100,99,200,4,-1,NA,true,4600,23.000,6000
listas,ListaDobleConCola,erase,medio_nodo_prelocalizado,20261021,100,99,200,5,-1,NA,true,5000,25.000,6000
listas,ListaDobleConCola,erase,medio_nodo_prelocalizado,20261021,100,99,200,6,-1,NA,true,4500,22.500,6000
listas,ListaDobleConCola,erase,medio_nodo_prelocalizado,20261021,100,99,200,7,-1,NA,true,5100,25.500,6000
listas,ListaDobleConCola,erase,medio_nodo_prelocalizado,20261021,100,99,200,8,-1,NA,true,5000,25.000,6000
listas,ListaDobleConCola,erase,medio_nodo_prelocalizado,20261021,100,99,200,9,-1,NA,true,3800,19.000,6000
listas,ListaDobleConCola,erase,medio_nodo_prelocalizado,20261021,100,99,200,10,-1,NA,true,4900,24.500,6000
listas,ListaDobleConCola,erase,final_nodo_prelocalizado,20261021,100,99,200,1,-1,NA,true,4800,24.000,17600
listas,ListaDobleConCola,erase,final_nodo_prelocalizado,20261021,100,99,200,2,-1,NA,true,5300,26.500,17600
listas,ListaDobleConCola,erase,final_nodo_prelocalizado,20261021,100,99,200,3,-1,NA,true,4800,24.000,17600
listas,ListaDobleConCola,erase,final_nodo_prelocalizado,20261021,100,99,200,4,-1,NA,true,5000,25.000,17600
listas,ListaDobleConCola,erase,final_nodo_prelocalizado,20261021,100,99,200,5,-1,NA,true,4900,24.500,17600
listas,ListaDobleConCola,erase,final_nodo_prelocalizado,20261021,100,99,200,6,-1,NA,true,4800,24.000,17600
listas,ListaDobleConCola,erase,final_nodo_prelocalizado,20261021,100,99,200,7,-1,NA,true,5600,28.000,17600
