bloque,implementacion,metodo,escenario,semilla,n_inicial,n_final,k,repeticion,capacidad_antes,capacidad_despues,crecimiento,total_ns,ns_por_operacion,checksum
colas,ColaArreglo,isEmpty,no_vacia,20270922,10000,10000,50000,4,10001,10001,false,0,0.000,0
colas,ColaArreglo,isEmpty,no_vacia,20270922,10000,10000,50000,5,10001,10001,false,100,0.002,0
colas,ColaArreglo,isEmpty,no_vacia,20270922,10000,10000,50000,6,10001,10001,false,0,0.000,0
colas,ColaArreglo,isEmpty,no_vacia,20270922,10000,10000,50000,7,10001,10001,false,0,0.000,0
colas,ColaArreglo,isEmpty,no_vacia,20270922,10000,10000,50000,8,10001,10001,false,0,0.000,0
colas,ColaArreglo,isEmpty,no_vacia,20270922,10000,10000,50000,9,10001,10001,false,100,0.002,0
colas,ColaArreglo,isEmpty,no_vacia,20270922,10000,10000,50000,10,10001,10001,false,0,0.000,0
colas,ColaArreglo,delete,frente,20270922,10000,9999,20,1,10000,10000,false,573900,28695.000,20
colas,ColaArreglo,delete,frente,20270922,10000,9999,20,2,10000,10000,false,574000,28700.000,20
colas,ColaArreglo,delete,frente,20270922,10000,9999,20,3,10000,10000,false,565900,28295.000,20
colas,ColaArreglo,delete,frente,20270922,10000,9999,20,4,10000,10000,false,573900,28695.000,20
colas,ColaArreglo,delete,frente,20270922,10000,9999,20,5,10000,10000,false,566000,28300.000,20
colas,ColaArreglo,delete,frente,20270922,10000,9999,20,6,10000,10000,false,565600,28280.000,20
colas,ColaArreglo,delete,frente,20270922,10000,9999,20,7,10000,10000,false,565100,28255.000,20
colas,ColaArreglo,delete,frente,20270922,10000,9999,20,8,10000,10000,false,564800,28240.000,20
colas,ColaArreglo,delete,frente,20270922,10000,9999,20,9,10000,10000,false,563600,28180.000,20
colas,ColaArreglo,delete,frente,20270922,10000,9999,20,10,10000,10000,false,564500,28225.000,20
colas,ColaArreglo,delete,medio,20270922,10000,9999,20,1,10000,10000,false,463800,23190.000,20
colas,ColaArreglo,delete,medio,20270922,10000,9999,20,2,10000,10000,false,443400,22170.000,20
colas,ColaArreglo,delete,medio,20270922,10000,9999,20,3,10000,10000,false,413400,20670.000,20
colas,ColaArreglo,delete,medio,20270922,10000,9999,20,4,10000,10000,false,407900,20395.000,20
colas,ColaArreglo,delete,medio,20270922,10000,9999,20,5,10000,10000,false,409200,20460.000,20
colas,ColaArreglo,delete,medio,20270922,10000,9999,20,6,10000,10000,false,412500,20625.000,20
colas,ColaArreglo,delete,medio,20270922,10000,9999,20,7,10000,10000,false,415400,20770.000,20
colas,ColaArreglo,delete,medio,20270922,10000,9999,20,8,10000,10000,false,421100,21055.000,20
colas,ColaArreglo,delete,medio,20270922,10000,9999,20,9,10000,10000,false,411000,20550.000,20
colas,ColaArreglo,delete,medio,20270922,10000,9999,20,10,10000,10000,false,417000,20850.000,20
colas,ColaArreglo,delete,final,20270922,10000,9999,20,1,10000,10000,false,256000,12800.000,20
colas,ColaArreglo,delete,final,20270922,10000,9999,20,2,10000,10000,false,266900,13345.000,20
colas,ColaArreglo,delete,final,20270922,10000,9999,20,3,10000,10000,false,257500,12875.000,20
colas,ColaArreglo,delete,final,20270922,10000,9999,20,4,10000,10000,false,259000,12950.000,20
colas,ColaArreglo,delete,final,20270922,10000,9999,20,5,10000,10000,false,257600,12880.000,20
colas,ColaArreglo,delete,final,20270922,10000,9999,20,6,10000,10000,false,253900,12695.000,20
colas,ColaArreglo,delete,final,20270922,10000,9999,20,7,10000,10000,false,255200,12760.000,20
colas,ColaArreglo,delete,final,20270922,10000,9999,20,8,10000,10000,false,265400,13270.000,20
colas,ColaArreglo,delete,final,20270922,10000,9999,20,9,10000,10000,false,267400,13370.000,20
colas,ColaArreglo,delete,final,20270922,10000,9999,20,10,10000,10000,false,261300,13065.000,20
colas,ColaArreglo,delete,ausente,20270922,10000,10000,20,1,10000,10000,false,257500,12875.000,0
colas,ColaArreglo,delete,ausente,20270922,10000,10000,20,2,10000,10000,false,264500,13225.000,0
colas,ColaArreglo,delete,ausente,20270922,10000,10000,20,3,10000,10000,false,270200,13510.000,0
colas,ColaArreglo,delete,ausente,20270922,10000,10000,20,4,10000,10000,false,260600,13030.000,0
colas,ColaArreglo,delete,ausente,20270922,10000,10000,20,5,10000,10000,false,264500,13225.000,0
colas,ColaArreglo,delete,ausente,20270922,10000,10000,20,6,10000,10000,false,273300,13665.000,0
colas,ColaArreglo,delete,ausente,20270922,10000,10000,20,7,10000,10000,false,260100,13005.000,0
colas,ColaArreglo,delete,ausente,20270922,10000,10000,20,8,10000,10000,false,254600,12730.000,0
colas,ColaArreglo,delete,ausente,20270922,10000,10000,20,9,10000,10000,false,272000,13600.000,0
colas,ColaArreglo,delete,ausente,20270922,10000,10000,20,10,10000,10000,false,270300,13515.000,0
pilas,PilaEnlazada,push,sin_redimensionamiento,20360922,100000,100001,3,1,-1,-1,NA,100,33.333,-6442450944
pilas,PilaEnlazada,push,sin_redimensionamiento,20360922,100000,100001,3,2,-1,-1,NA,0,0.000,-6442450944
pilas,PilaEnlazada,push,sin_redimensionamiento,20360922,100000,100001,3,3,-1,-1,NA,100,33.333,-6442450944
pilas,PilaEnlazada,push,sin_redimensionamiento,20360922,100000,100001,3,4,-1,-1,NA,300,100.000,-6442450944
pilas,PilaEnlazada,push,sin_redimensionamiento,20360922,100000,100001,3,5,-1,-1,NA,100,33.333,-6442450944
pilas,PilaEnlazada,push,sin_redimensionamiento,20360922,100000,100001,3,6,-1,-1,NA,100,33.333,-6442450944
pilas,PilaEnlazada,push,sin_redimensionamiento,20360922,100000,100001,3,7,-1,-1,NA,100,33.333,-6442450944
pilas,PilaEnlazada,push,sin_redimensionamiento,20360922,100000,100001,3,8,-1,-1,NA,0,0.000,-6442450944
pilas,PilaEnlazada,push,sin_redimensionamiento,20360922,100000,100001,3,9,-1,-1,NA,0,0.000,-6442450944
pilas,PilaEnlazada,push,sin_redimensionamiento,20360922,100000,100001,3,10,-1,-1,NA,0,0.000,-6442450944
pilas,PilaEnlazada,push,secuencia_amortizada,20360922,0,100000,100000,1,-1,-1,NA,3260200,32.602,176124
pilas,PilaEnlazada,push,secuencia_amortizada,20360922,0,100000,100000,2,-1,-1,NA,572200,5.722,176124
pilas,PilaEnlazada,push,secuencia_amortizada,20360922,0,100000,100000,3,-1,-1,NA,374000,3.740,176124
pilas,PilaEnlazada,push,secuencia_amortizada,20360922,0,100000,100000,4,-1,-1,NA,473200,4.732,176124
pilas,PilaEnlazada,push,secuencia_amortizada,20360922,0,100000,100000,5,-1,-1,NA,351100,3.511,176124
pilas,PilaEnlazada,push,secuencia_amortizada,20360922,0,100000,100000,6,-1,-1,NA,357900,3.579,176124
pilas,PilaEnlazada,push,secuencia_amortizada,20360922,0,100000,100000,7,-1,-1,NA,411800,4.118,176124
pilas,PilaEnlazada,push,secuencia_amortizada,20360922,0,100000,100000,8,-1,-1,NA,366300,3.663,176124
pilas,PilaEnlazada,push,secuencia_amortizada,20360922,0,100000,100000,9,-1,-1,NA,346800,3.468,176124
pilas,PilaEnlazada,push,secuencia_amortizada,20360922,0,100000,100000,10,-1,-1,NA,347700,3.477,176124
pilas,PilaEnlazada,pop,general,20360922,100000,99999,3,1,-1,-1,false,400,133.333,228372
pilas,PilaEnlazada,pop,general,20360922,100000,99999,3,2,-1,-1,false,200,66.667,228372
pilas,PilaEnlazada,pop,general,20360922,100000,99999,3,3,-1,-1,false,200,66.667,228372
pilas,PilaEnlazada,pop,general,20360922,100000,99999,3,4,-1,-1,false,300,100.000,228372
pilas,PilaEnlazada,pop,general,20360922,100000,99999,3,5,-1,-1,false,300,100.000,228372
pilas,PilaEnlazada,pop,general,20360922,100000,99999,3,6,-1,-1,false,300,100.000,228372
pilas,PilaEnlazada,pop,general,20360922,100000,99999,3,7,-1,-1,false,100,33.333,228372
pilas,PilaEnlazada,pop,general,20360922,100000,99999,3,8,-1,-1,false,400,133.333,228372
pilas,PilaEnlazada,pop,general,20360922,100000,99999,3,9,-1,-1,false,200,66.667,228372
pilas,PilaEnlazada,pop,general,20360922,100000,99999,3,10,-1,-1,false,100,33.333,228372
pilas,PilaEnlazada,peek,general,20360922,100000,100000,50000,1,-1,-1,false,700,0.014,3806200000
pilas,PilaEnlazada,peek,general,20360922,100000,100000,50000,2,-1,-1,false,800,0.016,3806200000
pilas,PilaEnlazada,peek,general,20360922,100000,100000,50000,3,-1,-1,false,700,0.014,3806200000
pilas,PilaEnlazada,peek,general,20360922,100000,100000,50000,4,-1,-1,false,700,0.014,3806200000
pilas,PilaEnlazada,peek,general,20360922,100000,100000,50000,5,-1,-1,false,700,0.014,3806200000
pilas,PilaEnlazada,peek,general,20360922,100000,100000,50000,6,-1,-1,false,700,0.014,3806200000
pilas,PilaEnlazada,peek,general,20360922,100000,100000,50000,7,-1,-1,false,700,0.014,3806200000
pilas,PilaEnlazada,peek,general,20360922,100000,100000,50000,8,-1,-1,false,800,0.016,3806200000
pilas,PilaEnlazada,peek,general,20360922,100000,100000,50000,9,-1,-1,false,800,0.016,3806200000
pilas,PilaEnlazada,peek,general,20360922,100000,100000,50000,10,-1,-1,false,800,0.016,3806200000
pilas,PilaEnlazada,size,no_vacia,20360922,100000,100000,50000,1,-1,-1,false,800,0.016,5000000000
pilas,PilaEnlazada,size,no_vacia,20360922,100000,100000,50000,2,-1,-1,false,700,0.014,5000000000
pilas,PilaEnlazada,size,no_vacia,20360922,100000,100000,50000,3,-1,-1,false,800,0.016,5000000000
pilas,PilaEnlazada,size,no_vacia,20360922,100000,100000,50000,4,-1,-1,false,800,0.016,5000000000
pilas,PilaEnlazada,size,no_vacia,20360922,100000,100000,50000,5,-1,-1,false,700,0.014,5000000000
pilas,PilaEnlazada,size,no_vacia,20360922,100000,100000,50000,6,-1,-1,false,700,0.014,5000000000
pilas,PilaEnlazada,size,no_vacia,20360922,100000,100000,50000,7,-1,-1,false,700,0.014,5000000000
pilas,PilaEnlazada,size,no_vacia,20360922,100000,100000,50000,8,-1,-1,false,800,0.016,5000000000
pilas,PilaEnlazada,size,no_vacia,20360922,100000,100000,50000,9,-1,-1,false,700,0.014,5000000000
pilas,PilaEnlazada,size,no_vacia,20360922,100000,100000,50000,10,-1,-1,false,800,0.016,5000000000
pilas,PilaEnlazada,isEmpty,no_vacia,20360922,100000,100000,50000,1,-1,-1,false,100,0.002,0
pilas,PilaEnlazada,isEmpty,no_vacia,20360922,100000,100000,50000,2,-1,-1,false,100,0.002,0
pilas,PilaEnlazada,isEmpty,no_vacia,20360922,100000,100000,50000,3,-1,-1,false,0,0.000,0
pilas,PilaEnlazada,isEmpty,no_vacia,20360922,100000,100000,50000,4,-1,-1,false,0,0.000,0
pilas,PilaEnlazada,isEmpty,no_vacia,20360922,100000,100000,50000,5,-1,-1,false,0,0.000,0
pilas,PilaEnlazada,isEmpty,no_vacia,20360922,100000,100000,50000,6,-1,-1,false,100,0.002,0
pilas,PilaEnlazada,isEmpty,no_vacia,20360922,100000,100000,50000,7,-1,-1,false,0,0.000,0
pilas,PilaEnlazada,isEmpty,no_vacia,20360922,100000,100000,50000,8,-1,-1,false,0,0.000,0
pilas,PilaEnlazada,isEmpty,no_vacia,20360922,100000,100000,50000,9,-1,-1,false,100,0.002,0
pilas,PilaEnlazada,isEmpty,no_vacia,20360922,100000,100000,50000,10,-1,-1,false,0,0.000,0
pilas,PilaEnlazada,delete,cima,20360922,100000,99999,3,1,-1,-1,false,300,100.000,3
pilas,PilaEnlazada,delete,cima,20360922,100000,99999,3,2,-1,-1,false,100,33.333,3
pilas,PilaEnlazada,delete,cima,20360922,100000,99999,3,3,-1,-1,false,100,33.333,3
pilas,PilaEnlazada,delete,cima,20360922,100000,99999,3,4,-1,-1,false,300,100.000,3
pilas,PilaEnlazada,delete,cima,20360922,100000,99999,3,5,-1,-1,false,300,100.000,3
pilas,PilaEnlazada,delete,cima,20360922,100000,99999,3,6,-1,-1,false,400,133.333,3
pilas,PilaEnlazada,delete,cima,20360922,100000,99999,3,7,-1,-1,false,300,100.000,3
pilas,PilaEnlazada,delete,cima,20360922,100000,99999,3,8,-1,-1,false,100,33.333,3
pilas,PilaEnlazada,delete,cima,20360922,100000,99999,3,9,-1,-1,false,100,33.333,3
pilas,PilaEnlazada,delete,cima,20360922,100000,99999,3,10,-1,-1,false,200,66.667,3
pilas,PilaEnlazada,delete,medio,20360922,100000,99999,3,1,-1,-1,false,388600,129533.333,3
pilas,PilaEnlazada,delete,medio,20360922,100000,99999,3,2,-1,-1,false,377000,125666.667,3
pilas,PilaEnlazada,delete,medio,20360922,100000,99999,3,3,-1,-1,false,425800,141933.333,3
pilas,PilaEnlazada,delete,medio,20360922,100000,99999,3,4,-1,-1,false,384000,128000.000,3
pilas,PilaEnlazada,delete,medio,20360922,100000,99999,3,5,-1,-1,false,530600,176866.667,3
pilas,PilaEnlazada,delete,medio,20360922,100000,99999,3,6,-1,-1,false,392900,130966.667,3
pilas,PilaEnlazada,delete,medio,20360922,100000,99999,3,7,-1,-1,false,375200,125066.667,3
pilas,PilaEnlazada,delete,medio,20360922,100000,99999,3,8,-1,-1,false,443600,147866.667,3
pilas,PilaEnlazada,delete,medio,20360922,100000,99999,3,9,-1,-1,false,378100,126033.333,3
pilas,PilaEnlazada,delete,medio,20360922,100000,99999,3,10,-1,-1,false,375600,125200.000,3
pilas,PilaEnlazada,delete,base,20360922,100000,99999,3,1,-1,-1,false,823500,274500.000,3
pilas,PilaEnlazada,delete,base,20360922,100000,99999,3,2,-1,-1,false,826500,275500.000,3
pilas,PilaEnlazada,delete,base,20360922,100000,99999,3,3,-1,-1,false,788800,262933.333,3
pilas,PilaEnlazada,delete,base,20360922,100000,99999,3,4,-1,-1,false,839400,279800.000,3
pilas,PilaEnlazada,delete,base,20360922,100000,99999,3,5,-1,-1,false,1522300,507433.333,3
pilas,PilaEnlazada,delete,base,20360922,100000,99999,3,6,-1,-1,false,879900,293300.000,3
pilas,PilaEnlazada,delete,base,20360922,100000,99999,3,7,-1,-1,false,1034600,344866.667,3
pilas,PilaEnlazada,delete,base,20360922,100000,99999,3,8,-1,-1,false,1042700,347566.667,3
pilas,PilaEnlazada,delete,base,20360922,100000,99999,3,9,-1,-1,false,803200,267733.333,3
pilas,PilaEnlazada,delete,base,20360922,100000,99999,3,10,-1,-1,false,848800,282933.333,3
pilas,PilaEnlazada,delete,ausente,20360922,100000,100000,3,1,-1,-1,false,468200,156066.667,0
pilas,PilaEnlazada,delete,ausente,20360922,100000,100000,3,2,-1,-1,false,474600,158200.000,0
pilas,PilaEnlazada,delete,ausente,20360922,100000,100000,3,3,-1,-1,false,506400,168800.000,0
pilas,PilaEnlazada,delete,ausente,20360922,100000,100000,3,4,-1,-1,false,511500,170500.000,0
pilas,PilaEnlazada,delete,ausente,20360922,100000,100000,3,5,-1,-1,false,467200,155733.333,0
pilas,PilaEnlazada,delete,ausente,20360922,100000,100000,3,6,-1,-1,false,498800,166266.667,0
pilas,PilaEnlazada,delete,ausente,20360922,100000,100000,3,7,-1,-1,false,459800,153266.667,0
pilas,PilaEnlazada,delete,ausente,20360922,100000,100000,3,8,-1,-1,false,454700,151566.667,0
pilas,PilaEnlazada,delete,ausente,20360922,100000,100000,3,9,-1,-1,false,538500,179500.000,0
pilas,PilaEnlazada,delete,ausente,20360922,100000,100000,3,10,-1,-1,false,539000,179666.667,0
pilas,PilaArreglo,push,sin_redimensionamiento,20360922,100000,100001,3,1,100001,100001,false,100,33.333,-6442450944
pilas,PilaArreglo,push,sin_redimensionamiento,20360922,100000,100001,3,2,100001,100001,false,0,0.000,-6442450944
pilas,PilaArreglo,push,sin_redimensionamiento,20360922,100000,100001,3,3,100001,100001,false,100,33.333,-6442450944
pilas,PilaArreglo,push,sin_redimensionamiento,20360922,100000,100001,3,4,100001,100001,false,200,66.667,-6442450944
pilas,PilaArreglo,push,sin_redimensionamiento,20360922,100000,100001,3,5,100001,100001,false,200,66.667,-6442450944
pilas,PilaArreglo,push,sin_redimensionamiento,20360922,100000,100001,3,6,100001,100001,false,100,33.333,-6442450944
pilas,PilaArreglo,push,sin_redimensionamiento,20360922,100000,100001,3,7,100001,100001,false,0,0.000,-6442450944
pilas,PilaArreglo,push,sin_redimensionamiento,20360922,100000,100001,3,8,100001,100001,false,100,33.333,-6442450944
pilas,PilaArreglo,push,sin_redimensionamiento,20360922,100000,100001,3,9,100001,100001,false,100,33.333,-6442450944
pilas,PilaArreglo,push,sin_redimensionamiento,20360922,100000,100001,3,10,100001,100001,false,100,33.333,-6442450944
pilas,PilaArreglo,push,crecimiento_forzado,20360922,100000,100001,3,1,100000,200000,true,350400,116800.000,-6442450944
pilas,PilaArreglo,push,crecimiento_forzado,20360922,100000,100001,3,2,100000,200000,true,331800,110600.000,-6442450944
pilas,PilaArreglo,push,crecimiento_forzado,20360922,100000,100001,3,3,100000,200000,true,337900,112633.333,-6442450944
pilas,PilaArreglo,push,crecimiento_forzado,20360922,100000,100001,3,4,100000,200000,true,367300,122433.333,-6442450944
pilas,PilaArreglo,push,crecimiento_forzado,20360922,100000,100001,3,5,100000,200000,true,375100,125033.333,-6442450944
pilas,PilaArreglo,push,crecimiento_forzado,20360922,100000,100001,3,6,100000,200000,true,354500,118166.667,-6442450944
pilas,PilaArreglo,push,crecimiento_forzado,20360922,100000,100001,3,7,100000,200000,true,338700,112900.000,-6442450944
pilas,PilaArreglo,push,crecimiento_forzado,20360922,100000,100001,3,8,100000,200000,true,338000,112666.667,-6442450944
pilas,PilaArreglo,push,crecimiento_forzado,20360922,100000,100001,3,9,100000,200000,true,348500,116166.667,-6442450944
pilas,PilaArreglo,push,crecimiento_forzado,20360922,100000,100001,3,10,100000,200000,true,369000,123000.000,-6442450944
pilas,PilaArreglo,push,secuencia_amortizada,20360922,0,100000,100000,1,4,131072,multiple,477500,4.775,176124
pilas,PilaArreglo,push,secuencia_amortizada,20360922,0,100000,100000,2,4,131072,multiple,468600,4.686,176124
pilas,PilaArreglo,push,secuencia_amortizada,20360922,0,100000,100000,3,4,131072,multiple,476800,4.768,176124
pilas,PilaArreglo,push,secuencia_amortizada,20360922,0,100000,100000,4,4,131072,multiple,474600,4.746,176124
pilas,PilaArreglo,push,secuencia_amortizada,20360922,0,100000,100000,5,4,131072,multiple,506700,5.067,176124
pilas,PilaArreglo,push,secuencia_amortizada,20360922,0,100000,100000,6,4,131072,multiple,471900,4.719,176124
pilas,PilaArreglo,push,secuencia_amortizada,20360922,0,100000,100000,7,4,131072,multiple,451200,4.512,176124
pilas,PilaArreglo,push,secuencia_amortizada,20360922,0,100000,100000,8,4,131072,multiple,462100,4.621,176124
pilas,PilaArreglo,push,secuencia_amortizada,20360922,0,100000,100000,9,4,131072,multiple,449900,4.499,176124
pilas,PilaArreglo,push,secuencia_amortizada,20360922,0,100000,100000,10,4,131072,multiple,465200,4.652,176124
pilas,PilaArreglo,pop,general,20360922,100000,99999,3,1,100000,100000,false,100,33.333,228372
pilas,PilaArreglo,pop,general,20360922,100000,99999,3,2,100000,100000,false,100,33.333,228372
pilas,PilaArreglo,pop,general,20360922,100000,99999,3,3,100000,100000,false,400,133.333,228372
pilas,PilaArreglo,pop,general,20360922,100000,99999,3,4,100000,100000,false,200,66.667,228372
pilas,PilaArreglo,pop,general,20360922,100000,99999,3,5,100000,100000,false,200,66.667,228372
pilas,PilaArreglo,pop,general,20360922,100000,99999,3,6,100000,100000,false,300,100.000,228372
pilas,PilaArreglo,pop,general,20360922,100000,99999,3,7,100000,100000,false,100,33.333,228372
pilas,PilaArreglo,pop,general,20360922,100000,99999,3,8,100000,100000,false,0,0.000,228372
pilas,PilaArreglo,pop,general,20360922,100000,99999,3,9,100000,100000,false,100,33.333,228372
pilas,PilaArreglo,pop,general,20360922,100000,99999,3,10,100000,100000,false,800,266.667,228372
pilas,PilaArreglo,peek,general,20360922,100000,100000,50000,1,100001,100001,false,700,0.014,3806200000
pilas,PilaArreglo,peek,general,20360922,100000,100000,50000,2,100001,100001,false,700,0.014,3806200000
pilas,PilaArreglo,peek,general,20360922,100000,100000,50000,3,100001,100001,false,800,0.016,3806200000
pilas,PilaArreglo,peek,general,20360922,100000,100000,50000,4,100001,100001,false,700,0.014,3806200000
pilas,PilaArreglo,peek,general,20360922,100000,100000,50000,5,100001,100001,false,800,0.016,3806200000
pilas,PilaArreglo,peek,general,20360922,100000,100000,50000,6,100001,100001,false,800,0.016,3806200000
pilas,PilaArreglo,peek,general,20360922,100000,100000,50000,7,100001,100001,false,700,0.014,3806200000
pilas,PilaArreglo,peek,general,20360922,100000,100000,50000,8,100001,100001,false,800,0.016,3806200000
pilas,PilaArreglo,peek,general,20360922,100000,100000,50000,9,100001,100001,false,700,0.014,3806200000
pilas,PilaArreglo,peek,general,20360922,100000,100000,50000,10,100001,100001,false,800,0.016,3806200000
pilas,PilaArreglo,size,no_vacia,20360922,100000,100000,50000,1,100001,100001,false,800,0.016,5000000000
pilas,PilaArreglo,size,no_vacia,20360922,100000,100000,50000,2,100001,100001,false,700,0.014,5000000000
pilas,PilaArreglo,size,no_vacia,20360922,100000,100000,50000,3,100001,100001,false,800,0.016,5000000000
pilas,PilaArreglo,size,no_vacia,20360922,100000,100000,50000,4,100001,100001,false,700,0.014,5000000000
pilas,PilaArreglo,size,no_vacia,20360922,100000,100000,50000,5,100001,100001,false,800,0.016,5000000000
pilas,PilaArreglo,size,no_vacia,20360922,100000,100000,50000,6,100001,100001,false,800,0.016,5000000000
pilas,PilaArreglo,size,no_vacia,20360922,100000,100000,50000,7,100001,100001,false,800,0.016,5000000000
pilas,PilaArreglo,size,no_vacia,20360922,100000,100000,50000,8,100001,100001,false,700,0.014,5000000000
pilas,PilaArreglo,size,no_vacia,20360922,100000,100000,50000,9,100001,100001,false,700,0.014,5000000000
pilas,PilaArreglo,size,no_vacia,20360922,100000,100000,50000,10,100001,100001,false,800,0.016,5000000000
pilas,PilaArreglo,isEmpty,no_vacia,20360922,100000,100000,50000,1,100001,100001,false,100,0.002,0
pilas,PilaArreglo,isEmpty,no_vacia,20360922,100000,100000,50000,2,100001,100001,false,0,0.000,0
pilas,PilaArreglo,isEmpty,no_vacia,20360922,100000,100000,50000,3,100001,100001,false,0,0.000,0
pilas,PilaArreglo,isEmpty,no_vacia,20360922,100000,100000,50000,4,100001,100001,false,0,0.000,0
pilas,PilaArreglo,isEmpty,no_vacia,20360922,100000,100000,50000,5,100001,100001,false,0,0.000,0
pilas,PilaArreglo,isEmpty,no_vacia,20360922,100000,100000,50000,6,100001,100001,false,100,0.002,0
pilas,PilaArreglo,isEmpty,no_vacia,20360922,100000,100000,50000,7,100001,100001,false,100,0.002,0
pilas,PilaArreglo,isEmpty,no_vacia,20360922,100000,100000,50000,8,100001,100001,false,0,0.000,0
pilas,PilaArreglo,isEmpty,no_vacia,20360922,100000,100000,50000,9,100001,100001,false,0,0.000,0
pilas,PilaArreglo,isEmpty,no_vacia,20360922,100000,100000,50000,10,100001,100001,false,100,0.002,0
pilas,PilaArreglo,delete,cima,20360922,100000,99999,3,1,100000,100000,false,100,33.333,3
pilas,PilaArreglo,delete,cima,20360922,100000,99999,3,2,100000,100000,false,100,33.333,3
pilas,PilaArreglo,delete,cima,20360922,100000,99999,3,3,100000,100000,false,0,0.000,3
pilas,PilaArreglo,delete,cima,20360922,100000,99999,3,4,100000,100000,false,0,0.000,3
pilas,PilaArreglo,delete,cima,20360922,100000,99999,3,5,100000,100000,false,0,0.000,3
pilas,PilaArreglo,delete,cima,20360922,100000,99999,3,6,100000,100000,false,200,66.667,3
pilas,PilaArreglo,delete,cima,20360922,100000,99999,3,7,100000,100000,false,0,0.000,3
pilas,PilaArreglo,delete,cima,20360922,100000,99999,3,8,100000,100000,false,200,66.667,3
pilas,PilaArreglo,delete,cima,20360922,100000,99999,3,9,100000,100000,false,300,100.000,3
pilas,PilaArreglo,delete,cima,20360922,100000,99999,3,10,100000,100000,false,200,66.667,3
pilas,PilaArreglo,delete,medio,20360922,100000,99999,3,1,100000,100000,false,175400,58466.667,3
pilas,PilaArreglo,delete,medio,20360922,100000,99999,3,2,100000,100000,false,152300,50766.667,3
pilas,PilaArreglo,delete,medio,20360922,100000,99999,3,3,100000,100000,false,151100,50366.667,3
pilas,PilaArreglo,delete,medio,20360922,100000,99999,3,4,100000,100000,false,177700,59233.333,3
pilas,PilaArreglo,delete,medio,20360922,100000,99999,3,5,100000,100000,false,188300,62766.667,3
pilas,PilaArreglo,delete,medio,20360922,100000,99999,3,6,100000,100000,false,189300,63100.000,3
pilas,PilaArreglo,delete,medio,20360922,100000,99999,3,7,100000,100000,false,181600,60533.333,3
pilas,PilaArreglo,delete,medio,20360922,100000,99999,3,8,100000,100000,false,173500,57833.333,3
pilas,PilaArreglo,delete,medio,20360922,100000,99999,3,9,100000,100000,false,151100,50366.667,3
pilas,PilaArreglo,delete,medio,20360922,100000,99999,3,10,100000,100000,false,146300,48766.667,3
pilas,PilaArreglo,delete,base,20360922,100000,99999,3,1,100000,100000,false,346400,115466.667,3
pilas,PilaArreglo,delete,base,20360922,100000,99999,3,2,100000,100000,false,313600,104533.333,3
pilas,PilaArreglo,delete,base,20360922,100000,99999,3,3,100000,100000,false,339400,113133.333,3
pilas,PilaArreglo,delete,base,20360922,100000,99999,3,4,100000,100000,false,373500,124500.000,3
pilas,PilaArreglo,delete,base,20360922,100000,99999,3,5,100000,100000,false,359100,119700.000,3
pilas,PilaArreglo,delete,base,20360922,100000,99999,3,6,100000,100000,false,352000,117333.333,3
pilas,PilaArreglo,delete,base,20360922,100000,99999,3,7,100000,100000,false,417500,139166.667,3
pilas,PilaArreglo,delete,base,20360922,100000,99999,3,8,100000,100000,false,334400,111466.667,3
pilas,PilaArreglo,delete,base,20360922,100000,99999,3,9,100000,100000,false,293400,97800.000,3
pilas,PilaArreglo,delete,base,20360922,100000,99999,3,10,100000,100000,false,300800,100266.667,3
pilas,PilaArreglo,delete,ausente,20360922,100000,100000,3,1,100000,100000,false,169300,56433.333,0
pilas,PilaArreglo,delete,ausente,20360922,100000,100000,3,2,100000,100000,false,138400,46133.333,0
pilas,PilaArreglo,delete,ausente,20360922,100000,100000,3,3,100000,100000,false,139600,46533.333,0
pilas,PilaArreglo,delete,ausente,20360922,100000,100000,3,4,100000,100000,false,131400,43800.000,0
pilas,PilaArreglo,delete,ausente,20360922,100000,100000,3,5,100000,100000,false,147900,49300.000,0
pilas,PilaArreglo,delete,ausente,20360922,100000,100000,3,6,100000,100000,false,139900,46633.333,0
pilas,PilaArreglo,delete,ausente,20360922,100000,100000,3,7,100000,100000,false,129400,43133.333,0
pilas,PilaArreglo,delete,ausente,20360922,100000,100000,3,8,100000,100000,false,136700,45566.667,0
pilas,PilaArreglo,delete,ausente,20360922,100000,100000,3,9,100000,100000,false,132900,44300.000,0
pilas,PilaArreglo,delete,ausente,20360922,100000,100000,3,10,100000,100000,false,151300,50433.333,0
colas,ColaArreglo,enqueue,sin_redimensionamiento,20360922,100000,100001,3,1,100001,100001,false,100,33.333,300003
colas,ColaArreglo,enqueue,sin_redimensionamiento,20360922,100000,100001,3,2,100001,100001,false,300,100.000,300003
colas,ColaArreglo,enqueue,sin_redimensionamiento,20360922,100000,100001,3,3,100001,100001,false,200,66.667,300003
colas,ColaArreglo,enqueue,sin_redimensionamiento,20360922,100000,100001,3,4,100001,100001,false,200,66.667,300003
colas,ColaArreglo,enqueue,sin_redimensionamiento,20360922,100000,100001,3,5,100001,100001,false,200,66.667,300003
colas,ColaArreglo,enqueue,sin_redimensionamiento,20360922,100000,100001,3,6,100001,100001,false,100,33.333,300003
colas,ColaArreglo,enqueue,sin_redimensionamiento,20360922,100000,100001,3,7,100001,100001,false,100,33.333,300003
